"Van";"Naar";"Persoonskenmerken";"Perioden";"Waarde eenheid";"Waarde"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Middelbaar";"2009 3e kwartaal";"x 1 000";"24"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Middelbaar";"2009 4e kwartaal";"x 1 000";"23"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Middelbaar";"2010 1e kwartaal";"x 1 000";"28"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Middelbaar";"2010 2e kwartaal";"x 1 000";"40"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Middelbaar";"2010 3e kwartaal";"x 1 000";"37"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Middelbaar";"2010 4e kwartaal";"x 1 000";"24"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Middelbaar";"2011 1e kwartaal";"x 1 000";"28"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Middelbaar";"2011 2e kwartaal";"x 1 000";"42"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2003 1e kwartaal";"x 1 000";"13"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2003 2e kwartaal";"x 1 000";"14"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2003 3e kwartaal";"x 1 000";"12"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2003 4e kwartaal";"x 1 000";"13"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2004 1e kwartaal";"x 1 000";"15"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2004 2e kwartaal";"x 1 000";"14"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2004 3e kwartaal";"x 1 000";"11"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2004 4e kwartaal";"x 1 000";"12"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2005 1e kwartaal";"x 1 000";"15"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2005 2e kwartaal";"x 1 000";"19"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2005 3e kwartaal";"x 1 000";"12"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2005 4e kwartaal";"x 1 000";"15"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2006 1e kwartaal";"x 1 000";"14"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2006 2e kwartaal";"x 1 000";"19"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2006 3e kwartaal";"x 1 000";"19"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2006 4e kwartaal";"x 1 000";"17"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2007 1e kwartaal";"x 1 000";"13"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2007 2e kwartaal";"x 1 000";"15"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2007 3e kwartaal";"x 1 000";"15"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2007 4e kwartaal";"x 1 000";"17"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2008 1e kwartaal";"x 1 000";"16"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2008 2e kwartaal";"x 1 000";"16"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2008 3e kwartaal";"x 1 000";"15"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2008 4e kwartaal";"x 1 000";"16"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2009 1e kwartaal";"x 1 000";"13"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2009 2e kwartaal";"x 1 000";"15"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2009 3e kwartaal";"x 1 000";"13"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2009 4e kwartaal";"x 1 000";"16"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2010 1e kwartaal";"x 1 000";"15"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2010 2e kwartaal";"x 1 000";"22"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2010 3e kwartaal";"x 1 000";"15"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2010 4e kwartaal";"x 1 000";"16"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2011 1e kwartaal";"x 1 000";"15"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Hoger";"2011 2e kwartaal";"x 1 000";"20"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2003 1e kwartaal";"x 1 000";"4"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2003 2e kwartaal";"x 1 000";"5"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2003 3e kwartaal";"x 1 000";"2"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2003 4e kwartaal";"x 1 000";"4"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2004 1e kwartaal";"x 1 000";"3"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2004 2e kwartaal";"x 1 000";"4"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2004 3e kwartaal";"x 1 000";"4"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2004 4e kwartaal";"x 1 000";"2"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2005 1e kwartaal";"x 1 000";"2"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2005 2e kwartaal";"x 1 000";"4"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2005 3e kwartaal";"x 1 000";"5"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2005 4e kwartaal";"x 1 000";"4"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2006 1e kwartaal";"x 1 000";"3"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2006 2e kwartaal";"x 1 000";"4"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2006 3e kwartaal";"x 1 000";"5"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2006 4e kwartaal";"x 1 000";"5"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2007 1e kwartaal";"x 1 000";"6"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2007 2e kwartaal";"x 1 000";"6"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2007 3e kwartaal";"x 1 000";"5"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2007 4e kwartaal";"x 1 000";"6"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2008 1e kwartaal";"x 1 000";"4"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2008 2e kwartaal";"x 1 000";"7"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2008 3e kwartaal";"x 1 000";"8"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2008 4e kwartaal";"x 1 000";"4"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2009 1e kwartaal";"x 1 000";"5"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2009 2e kwartaal";"x 1 000";"5"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2009 3e kwartaal";"x 1 000";"5"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2009 4e kwartaal";"x 1 000";"5"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2010 1e kwartaal";"x 1 000";"5"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2010 2e kwartaal";"x 1 000";"9"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2010 3e kwartaal";"x 1 000";"8"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2010 4e kwartaal";"x 1 000";"6"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2011 1e kwartaal";"x 1 000";"4"
"Begin periode, niet-beroepsbevolking";"Einde periode ,werkzame beroepsbevolking";"Beroepsniveau: Wetenschappelijk";"2011 2e kwartaal";"x 1 000";"6"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2003 1e kwartaal";"x 1 000";"142"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2003 2e kwartaal";"x 1 000";"150"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2003 3e kwartaal";"x 1 000";"130"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2003 4e kwartaal";"x 1 000";"148"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2004 1e kwartaal";"x 1 000";"149"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2004 2e kwartaal";"x 1 000";"141"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2004 3e kwartaal";"x 1 000";"140"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2004 4e kwartaal";"x 1 000";"164"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2005 1e kwartaal";"x 1 000";"153"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2005 2e kwartaal";"x 1 000";"147"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2005 3e kwartaal";"x 1 000";"144"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2005 4e kwartaal";"x 1 000";"143"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2006 1e kwartaal";"x 1 000";"122"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2006 2e kwartaal";"x 1 000";"133"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2006 3e kwartaal";"x 1 000";"140"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2006 4e kwartaal";"x 1 000";"143"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2007 1e kwartaal";"x 1 000";"124"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2007 2e kwartaal";"x 1 000";"129"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2007 3e kwartaal";"x 1 000";"119"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2007 4e kwartaal";"x 1 000";"125"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2008 1e kwartaal";"x 1 000";"119"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2008 2e kwartaal";"x 1 000";"107"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2008 3e kwartaal";"x 1 000";"106"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2008 4e kwartaal";"x 1 000";"116"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2009 1e kwartaal";"x 1 000";"122"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2009 2e kwartaal";"x 1 000";"128"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2009 3e kwartaal";"x 1 000";"121"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2009 4e kwartaal";"x 1 000";"135"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2010 1e kwartaal";"x 1 000";"136"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2010 2e kwartaal";"x 1 000";"138"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2010 3e kwartaal";"x 1 000";"127"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2010 4e kwartaal";"x 1 000";"120"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2011 1e kwartaal";"x 1 000";"134"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen en vrouwen";"2011 2e kwartaal";"x 1 000";"163"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2003 1e kwartaal";"x 1 000";"58"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2003 2e kwartaal";"x 1 000";"59"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2003 3e kwartaal";"x 1 000";"45"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2003 4e kwartaal";"x 1 000";"53"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2004 1e kwartaal";"x 1 000";"60"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2004 2e kwartaal";"x 1 000";"58"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2004 3e kwartaal";"x 1 000";"57"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2004 4e kwartaal";"x 1 000";"61"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2005 1e kwartaal";"x 1 000";"64"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2005 2e kwartaal";"x 1 000";"53"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2005 3e kwartaal";"x 1 000";"51"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2005 4e kwartaal";"x 1 000";"57"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2006 1e kwartaal";"x 1 000";"49"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2006 2e kwartaal";"x 1 000";"51"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2006 3e kwartaal";"x 1 000";"52"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2006 4e kwartaal";"x 1 000";"53"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2007 1e kwartaal";"x 1 000";"44"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2007 2e kwartaal";"x 1 000";"48"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2007 3e kwartaal";"x 1 000";"45"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2007 4e kwartaal";"x 1 000";"45"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2008 1e kwartaal";"x 1 000";"49"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2008 2e kwartaal";"x 1 000";"43"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2008 3e kwartaal";"x 1 000";"41"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2008 4e kwartaal";"x 1 000";"55"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2009 1e kwartaal";"x 1 000";"49"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2009 2e kwartaal";"x 1 000";"53"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2009 3e kwartaal";"x 1 000";"49"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2009 4e kwartaal";"x 1 000";"55"
"Begin periode, niet-beroepsbevolking";"Einde periode, werkloze beroepsbevolking";"Geslacht: Mannen";"2010 1e kwartaal";"x 1 000";"60"
