"Onderwerpen_1";"Onderwerpen_2";"Onderwerpen_3";"Politieregio";"Perioden";"Cijfersoort";"Waarde eenheid";"Waarde"
"Buurtproblemen";"Overlast van vermogensdelicten";"Overlast vermogensdelicten -schaalscore";"Brabant-Zuidoost (PO)";"2011";"Waarde";"schaalscore (0-10)";"2.7"
"Buurtproblemen";"Overlast van vermogensdelicten";"Overlast vermogensdelicten -schaalscore";"Limburg-Noord (PO)";"2008";"Waarde";"schaalscore (0-10)";"2.7"
"Buurtproblemen";"Overlast van vermogensdelicten";"Overlast vermogensdelicten -schaalscore";"Limburg-Noord (PO)";"2009";"Waarde";"schaalscore (0-10)";"2.5"
"Buurtproblemen";"Overlast van vermogensdelicten";"Overlast vermogensdelicten -schaalscore";"Limburg-Noord (PO)";"2010";"Waarde";"schaalscore (0-10)";"2.6"
"Buurtproblemen";"Overlast van vermogensdelicten";"Overlast vermogensdelicten -schaalscore";"Limburg-Noord (PO)";"2011";"Waarde";"schaalscore (0-10)";"2.5"
"Buurtproblemen";"Overlast van vermogensdelicten";"Overlast vermogensdelicten -schaalscore";"Limburg-Zuid (PO)";"2008";"Waarde";"schaalscore (0-10)";"3.1"
"Buurtproblemen";"Overlast van vermogensdelicten";"Overlast vermogensdelicten -schaalscore";"Limburg-Zuid (PO)";"2009";"Waarde";"schaalscore (0-10)";"3.1"
"Buurtproblemen";"Overlast van vermogensdelicten";"Overlast vermogensdelicten -schaalscore";"Limburg-Zuid (PO)";"2010";"Waarde";"schaalscore (0-10)";"3.0"
"Buurtproblemen";"Overlast van vermogensdelicten";"Overlast vermogensdelicten -schaalscore";"Limburg-Zuid (PO)";"2011";"Waarde";"schaalscore (0-10)";"2.9"
"Buurtproblemen";"Overlast van vermogensdelicten";"Overlast vermogensdelicten -schaalscore";"Flevoland (PO)";"2008";"Waarde";"schaalscore (0-10)";"2.3"
"Buurtproblemen";"Overlast van vermogensdelicten";"Overlast vermogensdelicten -schaalscore";"Flevoland (PO)";"2009";"Waarde";"schaalscore (0-10)";"2.4"
"Buurtproblemen";"Overlast van vermogensdelicten";"Overlast vermogensdelicten -schaalscore";"Flevoland (PO)";"2010";"Waarde";"schaalscore (0-10)";"2.3"
"Buurtproblemen";"Overlast van vermogensdelicten";"Overlast vermogensdelicten -schaalscore";"Flevoland (PO)";"2011";"Waarde";"schaalscore (0-10)";"2.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Nederland";"2008";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Nederland";"2009";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Nederland";"2010";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Nederland";"2011";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Groningen (PO)";"2008";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Groningen (PO)";"2009";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Groningen (PO)";"2010";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Groningen (PO)";"2011";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Friesland (PO)";"2008";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Friesland (PO)";"2009";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Friesland (PO)";"2010";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Friesland (PO)";"2011";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Drenthe (PO)";"2008";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Drenthe (PO)";"2009";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Drenthe (PO)";"2010";"Waarde";"rapportcijfer";"7.7"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Drenthe (PO)";"2011";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"IJsselland (PO)";"2008";"Waarde";"rapportcijfer";"7.7"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"IJsselland (PO)";"2009";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"IJsselland (PO)";"2010";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"IJsselland (PO)";"2011";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Twente (PO)";"2008";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Twente (PO)";"2009";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Twente (PO)";"2010";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Twente (PO)";"2011";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Noord- en Oost-Gelderland (PO)";"2008";"Waarde";"rapportcijfer";"7.7"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Noord- en Oost-Gelderland (PO)";"2009";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Noord- en Oost-Gelderland (PO)";"2010";"Waarde";"rapportcijfer";"7.7"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Noord- en Oost-Gelderland (PO)";"2011";"Waarde";"rapportcijfer";"7.7"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Gelderland-Midden (PO)";"2008";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Gelderland-Midden (PO)";"2009";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Gelderland-Midden (PO)";"2010";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Gelderland-Midden (PO)";"2011";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Gelderland-Zuid (PO)";"2008";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Gelderland-Zuid (PO)";"2009";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Gelderland-Zuid (PO)";"2010";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Gelderland-Zuid (PO)";"2011";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Utrecht (PO)";"2008";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Utrecht (PO)";"2009";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Utrecht (PO)";"2010";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Utrecht (PO)";"2011";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Noord-Holland-Noord (PO)";"2008";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Noord-Holland-Noord (PO)";"2009";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Noord-Holland-Noord (PO)";"2010";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Noord-Holland-Noord (PO)";"2011";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Zaanstreek-Waterland (PO)";"2008";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Zaanstreek-Waterland (PO)";"2009";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Zaanstreek-Waterland (PO)";"2010";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Zaanstreek-Waterland (PO)";"2011";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Kennemerland (PO)";"2008";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Kennemerland (PO)";"2009";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Kennemerland (PO)";"2010";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Kennemerland (PO)";"2011";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Amsterdam-Amstelland (PO)";"2008";"Waarde";"rapportcijfer";"7.2"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Amsterdam-Amstelland (PO)";"2009";"Waarde";"rapportcijfer";"7.2"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Amsterdam-Amstelland (PO)";"2010";"Waarde";"rapportcijfer";"7.2"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Amsterdam-Amstelland (PO)";"2011";"Waarde";"rapportcijfer";"7.2"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Gooi en Vechtstreek (PO)";"2008";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Gooi en Vechtstreek (PO)";"2009";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Gooi en Vechtstreek (PO)";"2010";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Gooi en Vechtstreek (PO)";"2011";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Haaglanden (PO)";"2008";"Waarde";"rapportcijfer";"7.3"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Haaglanden (PO)";"2009";"Waarde";"rapportcijfer";"7.3"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Haaglanden (PO)";"2010";"Waarde";"rapportcijfer";"7.3"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Haaglanden (PO)";"2011";"Waarde";"rapportcijfer";"7.3"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Hollands Midden (PO)";"2008";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Hollands Midden (PO)";"2009";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Hollands Midden (PO)";"2010";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Hollands Midden (PO)";"2011";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Rotterdam-Rijnmond (PO)";"2008";"Waarde";"rapportcijfer";"7.2"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Rotterdam-Rijnmond (PO)";"2009";"Waarde";"rapportcijfer";"7.2"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Rotterdam-Rijnmond (PO)";"2010";"Waarde";"rapportcijfer";"7.1"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Rotterdam-Rijnmond (PO)";"2011";"Waarde";"rapportcijfer";"7.2"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Zuid-Holland-Zuid (PO)";"2008";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Zuid-Holland-Zuid (PO)";"2009";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Zuid-Holland-Zuid (PO)";"2010";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Zuid-Holland-Zuid (PO)";"2011";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Zeeland (PO)";"2008";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Zeeland (PO)";"2009";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Zeeland (PO)";"2010";"Waarde";"rapportcijfer";"7.7"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Zeeland (PO)";"2011";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Midden- en West-Brabant (PO)";"2008";"Waarde";"rapportcijfer";"7.3"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Midden- en West-Brabant (PO)";"2009";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Midden- en West-Brabant (PO)";"2010";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Midden- en West-Brabant (PO)";"2011";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Brabant-Noord (PO)";"2008";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Brabant-Noord (PO)";"2009";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Brabant-Noord (PO)";"2010";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Brabant-Noord (PO)";"2011";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Brabant-Zuidoost (PO)";"2008";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Brabant-Zuidoost (PO)";"2009";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Brabant-Zuidoost (PO)";"2010";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Brabant-Zuidoost (PO)";"2011";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Limburg-Noord (PO)";"2008";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Limburg-Noord (PO)";"2009";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Limburg-Noord (PO)";"2010";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Limburg-Noord (PO)";"2011";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Limburg-Zuid (PO)";"2008";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Limburg-Zuid (PO)";"2009";"Waarde";"rapportcijfer";"7.3"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Limburg-Zuid (PO)";"2010";"Waarde";"rapportcijfer";"7.3"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Limburg-Zuid (PO)";"2011";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Flevoland (PO)";"2008";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Flevoland (PO)";"2009";"Waarde";"rapportcijfer";"7.3"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Flevoland (PO)";"2010";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Woonomgeving";"Flevoland (PO)";"2011";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Nederland";"2008";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Nederland";"2009";"Waarde";"rapportcijfer";"7.3"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Nederland";"2010";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Nederland";"2011";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Groningen (PO)";"2008";"Waarde";"rapportcijfer";"7.3"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Groningen (PO)";"2009";"Waarde";"rapportcijfer";"7.2"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Groningen (PO)";"2010";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Groningen (PO)";"2011";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Friesland (PO)";"2008";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Friesland (PO)";"2009";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Friesland (PO)";"2010";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Friesland (PO)";"2011";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Drenthe (PO)";"2008";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Drenthe (PO)";"2009";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Drenthe (PO)";"2010";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Drenthe (PO)";"2011";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"IJsselland (PO)";"2008";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"IJsselland (PO)";"2009";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"IJsselland (PO)";"2010";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"IJsselland (PO)";"2011";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Twente (PO)";"2008";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Twente (PO)";"2009";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Twente (PO)";"2010";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Twente (PO)";"2011";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Noord- en Oost-Gelderland (PO)";"2008";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Noord- en Oost-Gelderland (PO)";"2009";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Noord- en Oost-Gelderland (PO)";"2010";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Noord- en Oost-Gelderland (PO)";"2011";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Gelderland-Midden (PO)";"2008";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Gelderland-Midden (PO)";"2009";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Gelderland-Midden (PO)";"2010";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Gelderland-Midden (PO)";"2011";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Gelderland-Zuid (PO)";"2008";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Gelderland-Zuid (PO)";"2009";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Gelderland-Zuid (PO)";"2010";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Gelderland-Zuid (PO)";"2011";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Utrecht (PO)";"2008";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Utrecht (PO)";"2009";"Waarde";"rapportcijfer";"7.3"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Utrecht (PO)";"2010";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Utrecht (PO)";"2011";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Noord-Holland-Noord (PO)";"2008";"Waarde";"rapportcijfer";"7.5"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Noord-Holland-Noord (PO)";"2009";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Noord-Holland-Noord (PO)";"2010";"Waarde";"rapportcijfer";"7.6"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Noord-Holland-Noord (PO)";"2011";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Zaanstreek-Waterland (PO)";"2008";"Waarde";"rapportcijfer";"7.3"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Zaanstreek-Waterland (PO)";"2009";"Waarde";"rapportcijfer";"7.4"
"Leefbaarheid woonbuurt";"Beoordeling woonbuurt";"Leefbaarheid";"Zaanstreek-Waterland (PO)";"2010";"Waarde";"rapportcijfer";"7.3"
